ID,KIND_OF_CONDITION_ID,KIND_OF_CONDITION,CONDITION_DATA_SET_ID,CHANNEL_ID,KIND_OF_PART_ID,KIND_OF_PART,PART_ID,PART_BARCODE,PART_SERIAL_NUMBER,PART_NAME_LABEL,VTH_V
6403068,9160,"Tracker Halfmoon TC Parameters",415211,,7480,"PS-s Halfmoon E",49176,35713_002_PSS_HM_EE,,35713_002_PSS_HM_EE,3.736
6403064,9160,"Tracker Halfmoon TC Parameters",414264,,7500,"PS-s Halfmoon W",49191,35713_002_PSS_HM_WW,,35713_002_PSS_HM_WW,3.731
6403062,9160,"Tracker Halfmoon TC Parameters",414195,,7500,"PS-s Halfmoon W",49235,35713_006_PSS_HM_WW,,35713_006_PSS_HM_WW,3.815
9334692,9160,"Tracker Halfmoon TC Parameters",822210,,7400,"2S Halfmoon E",28896,34346_037_2-S_HM_EE,,34346_037_2-S_HM_EE,3.82
9376705,9160,"Tracker Halfmoon TC Parameters",823293,,7400,"2S Halfmoon E",28896,34346_037_2-S_HM_EE,,34346_037_2-S_HM_EE,3.779
9334695,9160,"Tracker Halfmoon TC Parameters",822474,,7420,"2S Halfmoon W",28899,34346_037_2-S_HM_WW,,34346_037_2-S_HM_WW,3.805
9376700,9160,"Tracker Halfmoon TC Parameters",822960,,7420,"2S Halfmoon W",28899,34346_037_2-S_HM_WW,,34346_037_2-S_HM_WW,3.817
9334682,9160,"Tracker Halfmoon TC Parameters",821619,,7400,"2S Halfmoon E",28916,34346_042_2-S_HM_EE,,34346_042_2-S_HM_EE,3.801
9334696,9160,"Tracker Halfmoon TC Parameters",822540,,7400,"2S Halfmoon E",28916,34346_042_2-S_HM_EE,,34346_042_2-S_HM_EE,3.81
9334683,9160,"Tracker Halfmoon TC Parameters",821736,,7420,"2S Halfmoon W",28919,34346_042_2-S_HM_WW,,34346_042_2-S_HM_WW,3.824
9334689,9160,"Tracker Halfmoon TC Parameters",821898,,7420,"2S Halfmoon W",28919,34346_042_2-S_HM_WW,,34346_042_2-S_HM_WW,3.833
6309748,9160,"Tracker Halfmoon TC Parameters",409940,,7400,"2S Halfmoon E",48190,35719_030_2-S_HM_EE,,35719_030_2-S_HM_EE,4.127
6309752,9160,"Tracker Halfmoon TC Parameters",410069,,7420,"2S Halfmoon W",48193,35719_030_2-S_HM_WW,,35719_030_2-S_HM_WW,4.037
6309756,9160,"Tracker Halfmoon TC Parameters",410222,,7400,"2S Halfmoon E",48230,35719_036_2-S_HM_EE,,35719_036_2-S_HM_EE,4.153
6309742,9160,"Tracker Halfmoon TC Parameters",409595,,7420,"2S Halfmoon W",48233,35719_036_2-S_HM_WW,,35719_036_2-S_HM_WW,4.116
9376714,9160,"Tracker Halfmoon TC Parameters",823833,,7400,"2S Halfmoon E",28940,34346_049_2-S_HM_EE,,34346_049_2-S_HM_EE,3.97
9376704,9160,"Tracker Halfmoon TC Parameters",823170,,7400,"2S Halfmoon E",28940,34346_049_2-S_HM_EE,,34346_049_2-S_HM_EE,3.944
9376706,9160,"Tracker Halfmoon TC Parameters",823326,,7400,"2S Halfmoon E",28940,34346_049_2-S_HM_EE,,34346_049_2-S_HM_EE,3.92
9376707,9160,"Tracker Halfmoon TC Parameters",823359,,7420,"2S Halfmoon W",28943,34346_049_2-S_HM_WW,,34346_049_2-S_HM_WW,3.955
9284785,9160,"Tracker Halfmoon TC Parameters",820007,,7420,"2S Halfmoon W",29439,34348_027_2-S_HM_WW,,34348_027_2-S_HM_WW,1.764
9320623,9160,"Tracker Halfmoon TC Parameters",821174,,7400,"2S Halfmoon E",29440,34348_038_2-S_HM_EE,,34348_038_2-S_HM_EE,4.314
9284789,9160,"Tracker Halfmoon TC Parameters",820295,,7420,"2S Halfmoon W",29443,34348_038_2-S_HM_WW,,34348_038_2-S_HM_WW,2.706
20676269,9160,"Tracker Halfmoon TC Parameters",1903601,,7480,"PS-s Halfmoon E",30340,34254_001_PSS_HM_EE,,34254_001_PSS_HM_EE,4.051
20732135,9160,"Tracker Halfmoon TC Parameters",1906823,,7500,"PS-s Halfmoon W",30345,34254_001_PSS_HM_WW,,34254_001_PSS_HM_WW,4.083
20732127,9160,"Tracker Halfmoon TC Parameters",1906103,,7480,"PS-s Halfmoon E",30346,34254_002_PSS_HM_EE,,34254_002_PSS_HM_EE,4.034
20732123,9160,"Tracker Halfmoon TC Parameters",1905425,,7500,"PS-s Halfmoon W",30351,34254_002_PSS_HM_WW,,34254_002_PSS_HM_WW,4.045
20641691,9160,"Tracker Halfmoon TC Parameters",1902218,,7480,"PS-s Halfmoon E",30352,34254_003_PSS_HM_EE,,34254_003_PSS_HM_EE,4.024
20676278,9160,"Tracker Halfmoon TC Parameters",1904822,,7500,"PS-s Halfmoon W",30357,34254_003_PSS_HM_WW,,34254_003_PSS_HM_WW,4.04
20676275,9160,"Tracker Halfmoon TC Parameters",1904345,,7480,"PS-s Halfmoon E",30358,34254_004_PSS_HM_EE,,34254_004_PSS_HM_EE,4.006
20641689,9160,"Tracker Halfmoon TC Parameters",1902020,,7500,"PS-s Halfmoon W",30363,34254_004_PSS_HM_WW,,34254_004_PSS_HM_WW,4.076
20732128,9160,"Tracker Halfmoon TC Parameters",1906277,,7480,"PS-s Halfmoon E",30364,34254_005_PSS_HM_EE,,34254_005_PSS_HM_EE,4.014
20676267,9160,"Tracker Halfmoon TC Parameters",1903316,,7500,"PS-s Halfmoon W",30369,34254_005_PSS_HM_WW,,34254_005_PSS_HM_WW,4.029
20676260,9160,"Tracker Halfmoon TC Parameters",1902626,,7480,"PS-s Halfmoon E",30370,34254_006_PSS_HM_EE,,34254_006_PSS_HM_EE,4.015
20641683,9160,"Tracker Halfmoon TC Parameters",1901687,,7500,"PS-s Halfmoon W",30375,34254_006_PSS_HM_WW,,34254_006_PSS_HM_WW,4.082
20676277,9160,"Tracker Halfmoon TC Parameters",1904801,,7480,"PS-s Halfmoon E",30376,34254_007_PSS_HM_EE,,34254_007_PSS_HM_EE,4.029
20641699,9160,"Tracker Halfmoon TC Parameters",1902611,,7500,"PS-s Halfmoon W",30381,34254_007_PSS_HM_WW,,34254_007_PSS_HM_WW,4.08
20676266,9160,"Tracker Halfmoon TC Parameters",1903187,,7480,"PS-s Halfmoon E",30382,34254_008_PSS_HM_EE,,34254_008_PSS_HM_EE,3.997
20676264,9160,"Tracker Halfmoon TC Parameters",1902869,,7500,"PS-s Halfmoon W",30387,34254_008_PSS_HM_WW,,34254_008_PSS_HM_WW,4.03
20641694,9160,"Tracker Halfmoon TC Parameters",1902290,,7480,"PS-s Halfmoon E",30388,34254_009_PSS_HM_EE,,34254_009_PSS_HM_EE,4.04
20641692,9160,"Tracker Halfmoon TC Parameters",1902251,,7500,"PS-s Halfmoon W",30393,34254_009_PSS_HM_WW,,34254_009_PSS_HM_WW,4.049
20641693,9160,"Tracker Halfmoon TC Parameters",1902266,,7480,"PS-s Halfmoon E",30394,34254_010_PSS_HM_EE,,34254_010_PSS_HM_EE,4.01
20676265,9160,"Tracker Halfmoon TC Parameters",1902998,,7500,"PS-s Halfmoon W",30399,34254_010_PSS_HM_WW,,34254_010_PSS_HM_WW,4.04
20641698,9160,"Tracker Halfmoon TC Parameters",1902506,,7480,"PS-s Halfmoon E",30424,34254_015_PSS_HM_EE,,34254_015_PSS_HM_EE,4.017
20732126,9160,"Tracker Halfmoon TC Parameters",1906046,,7500,"PS-s Halfmoon W",30429,34254_015_PSS_HM_WW,,34254_015_PSS_HM_WW,4.044
20641680,9160,"Tracker Halfmoon TC Parameters",1901282,,7480,"PS-s Halfmoon E",30430,34254_016_PSS_HM_EE,,34254_016_PSS_HM_EE,4.017
6403066,9160,"Tracker Halfmoon TC Parameters",414306,,7480,"PS-s Halfmoon E",49274,35713_011_PSS_HM_EE,,35713_011_PSS_HM_EE,3.822
6403065,9160,"Tracker Halfmoon TC Parameters",414288,,7500,"PS-s Halfmoon W",49279,35713_011_PSS_HM_WW,,35713_011_PSS_HM_WW,3.898
20641681,9160,"Tracker Halfmoon TC Parameters",1901288,,7500,"PS-s Halfmoon W",30435,34254_016_PSS_HM_WW,,34254_016_PSS_HM_WW,4.06
20732134,9160,"Tracker Halfmoon TC Parameters",1906766,,7480,"PS-s Halfmoon E",30460,34254_021_PSS_HM_EE,,34254_021_PSS_HM_EE,3.914
20732122,9160,"Tracker Halfmoon TC Parameters",1905218,,7500,"PS-s Halfmoon W",30465,34254_021_PSS_HM_WW,,34254_021_PSS_HM_WW,3.984
20676268,9160,"Tracker Halfmoon TC Parameters",1903505,,7480,"PS-s Halfmoon E",30466,34254_022_PSS_HM_EE,,34254_022_PSS_HM_EE,3.983
20641690,9160,"Tracker Halfmoon TC Parameters",1902128,,7500,"PS-s Halfmoon W",30471,34254_022_PSS_HM_WW,,34254_022_PSS_HM_WW,4.028
6309751,9160,"Tracker Halfmoon TC Parameters",410048,,7400,"2S Halfmoon E",48034,35719_008_2-S_HM_EE,,35719_008_2-S_HM_EE,4.096
6309741,9160,"Tracker Halfmoon TC Parameters",409544,,7420,"2S Halfmoon W",48037,35719_008_2-S_HM_WW,,35719_008_2-S_HM_WW,3.999
6309754,9160,"Tracker Halfmoon TC Parameters",410120,,7420,"2S Halfmoon W",48077,35719_013_2-S_HM_WW,,35719_013_2-S_HM_WW,4.053
6309745,9160,"Tracker Halfmoon TC Parameters",409721,,7420,"2S Halfmoon W",48077,35719_013_2-S_HM_WW,,35719_013_2-S_HM_WW,4.04
20676263,9160,"Tracker Halfmoon TC Parameters",1902842,,7480,"PS-s Halfmoon E",30472,34254_023_PSS_HM_EE,,34254_023_PSS_HM_EE,4.038
20641684,9160,"Tracker Halfmoon TC Parameters",1901714,,7500,"PS-s Halfmoon W",30477,34254_023_PSS_HM_WW,,34254_023_PSS_HM_WW,4.034
20676261,9160,"Tracker Halfmoon TC Parameters",1902659,,7480,"PS-s Halfmoon E",30478,34254_024_PSS_HM_EE,,34254_024_PSS_HM_EE,3.972
20676270,9160,"Tracker Halfmoon TC Parameters",1903739,,7500,"PS-s Halfmoon W",30483,34254_024_PSS_HM_WW,,34254_024_PSS_HM_WW,4.027
20676273,9160,"Tracker Halfmoon TC Parameters",1904030,,7480,"PS-s Halfmoon E",30484,34254_025_PSS_HM_EE,,34254_025_PSS_HM_EE,4.039
20732133,9160,"Tracker Halfmoon TC Parameters",1906736,,7500,"PS-s Halfmoon W",30489,34254_025_PSS_HM_WW,,34254_025_PSS_HM_WW,4.062
20676262,9160,"Tracker Halfmoon TC Parameters",1902680,,7480,"PS-s Halfmoon E",30490,34254_026_PSS_HM_EE,,34254_026_PSS_HM_EE,3.987
20732124,9160,"Tracker Halfmoon TC Parameters",1905770,,7500,"PS-s Halfmoon W",30495,34254_026_PSS_HM_WW,,34254_026_PSS_HM_WW,4.067
20641686,9160,"Tracker Halfmoon TC Parameters",1901849,,7480,"PS-s Halfmoon E",30496,34254_027_PSS_HM_EE,,34254_027_PSS_HM_EE,3.946
20641697,9160,"Tracker Halfmoon TC Parameters",1902482,,7500,"PS-s Halfmoon W",30501,34254_027_PSS_HM_WW,,34254_027_PSS_HM_WW,4.094
20676272,9160,"Tracker Halfmoon TC Parameters",1903955,,7480,"PS-s Halfmoon E",30502,34254_028_PSS_HM_EE,,34254_028_PSS_HM_EE,3.948
20641687,9160,"Tracker Halfmoon TC Parameters",1901900,,7500,"PS-s Halfmoon W",30507,34254_028_PSS_HM_WW,,34254_028_PSS_HM_WW,4.103
6470722,9160,"Tracker Halfmoon TC Parameters",417476,,7400,"2S Halfmoon E",43438,34357_031_2-S_HM_EE,,34357_031_2-S_HM_EE,3.013
6470730,9160,"Tracker Halfmoon TC Parameters",417857,,7400,"2S Halfmoon E",43438,34357_031_2-S_HM_EE,,34357_031_2-S_HM_EE,3.013
6434885,9160,"Tracker Halfmoon TC Parameters",416450,,7400,"2S Halfmoon E",43456,34357_034_2-S_HM_EE,,34357_034_2-S_HM_EE,4.45
19691273,9160,"Tracker Halfmoon TC Parameters",1808873,,7480,"PS-s Halfmoon E",45632,34341_019_PSS_HM_EE,,34341_019_PSS_HM_EE,3.778
19691269,9160,"Tracker Halfmoon TC Parameters",1808393,,7500,"PS-s Halfmoon W",45637,34341_019_PSS_HM_WW,,34341_019_PSS_HM_WW,3.793
19691261,9160,"Tracker Halfmoon TC Parameters",1807811,,7480,"PS-s Halfmoon E",45638,34341_020_PSS_HM_EE,,34341_020_PSS_HM_EE,3.685
19744320,9160,"Tracker Halfmoon TC Parameters",1809650,,7500,"PS-s Halfmoon W",45653,34341_020_PSS_HM_WW,,34341_020_PSS_HM_WW,3.774
19581876,9160,"Tracker Halfmoon TC Parameters",1804694,,7500,"PS-s Halfmoon W",31387,34340_043_PSS_HM_WW,,34340_043_PSS_HM_WW,4.003
19635220,9160,"Tracker Halfmoon TC Parameters",1805357,,7480,"PS-s Halfmoon E",31388,34340_044_PSS_HM_EE,,34340_044_PSS_HM_EE,3.91
19635239,9160,"Tracker Halfmoon TC Parameters",1807358,,7500,"PS-s Halfmoon W",31393,34340_044_PSS_HM_WW,,34340_044_PSS_HM_WW,3.922
19581866,9160,"Tracker Halfmoon TC Parameters",1803815,,7480,"PS-s Halfmoon E",31394,34340_045_PSS_HM_EE,,34340_045_PSS_HM_EE,3.863
19635221,9160,"Tracker Halfmoon TC Parameters",1805363,,7500,"PS-s Halfmoon W",31399,34340_045_PSS_HM_WW,,34340_045_PSS_HM_WW,3.962
3679260,9160,"Tracker Halfmoon TC Parameters",204242,,7400,"2S Halfmoon E",42816,34352_038_2-S_HM_EE,,34352_038_2-S_HM_EE,4.2
3676860,9160,"Tracker Halfmoon TC Parameters",204102,,7400,"2S Halfmoon E",42816,34352_038_2-S_HM_EE,,34352_038_2-S_HM_EE,4.2
4130240,9160,"Tracker Halfmoon TC Parameters",226727,,7400,"2S Halfmoon E",42816,34352_038_2-S_HM_EE,,34352_038_2-S_HM_EE,4.2
4132820,9160,"Tracker Halfmoon TC Parameters",226827,,7400,"2S Halfmoon E",42816,34352_038_2-S_HM_EE,,34352_038_2-S_HM_EE,4.2
4322740,9160,"Tracker Halfmoon TC Parameters",252788,,7400,"2S Halfmoon E",42816,34352_038_2-S_HM_EE,,34352_038_2-S_HM_EE,4.2
4423260,9160,"Tracker Halfmoon TC Parameters",262949,,7400,"2S Halfmoon E",42816,34352_038_2-S_HM_EE,,34352_038_2-S_HM_EE,4.2
4427240,9160,"Tracker Halfmoon TC Parameters",263133,,7400,"2S Halfmoon E",42816,34352_038_2-S_HM_EE,,34352_038_2-S_HM_EE,4.2
4324580,9160,"Tracker Halfmoon TC Parameters",253152,,7400,"2S Halfmoon E",42816,34352_038_2-S_HM_EE,,34352_038_2-S_HM_EE,4.2
6508760,9160,"Tracker Halfmoon TC Parameters",418519,,7400,"2S Halfmoon E",42816,34352_038_2-S_HM_EE,,34352_038_2-S_HM_EE,4.2
6505980,9160,"Tracker Halfmoon TC Parameters",418409,,7400,"2S Halfmoon E",42816,34352_038_2-S_HM_EE,,34352_038_2-S_HM_EE,4.2
6434898,9160,"Tracker Halfmoon TC Parameters",417272,,7400,"2S Halfmoon E",43478,34357_037_2-S_HM_EE,,34357_037_2-S_HM_EE,4.338
6434884,9160,"Tracker Halfmoon TC Parameters",416378,,7400,"2S Halfmoon E",44714,34357_041_2-S_HM_EE,,34357_041_2-S_HM_EE,4.387
6434891,9160,"Tracker Halfmoon TC Parameters",416810,,7420,"2S Halfmoon W",44717,34357_041_2-S_HM_WW,,34357_041_2-S_HM_WW,3.781
6470725,9160,"Tracker Halfmoon TC Parameters",417557,,7400,"2S Halfmoon E",44732,34357_043_2-S_HM_EE,,34357_043_2-S_HM_EE,4.401
6434883,9160,"Tracker Halfmoon TC Parameters",416264,,7420,"2S Halfmoon W",44735,34357_043_2-S_HM_WW,,34357_043_2-S_HM_WW,3.579
6434894,9160,"Tracker Halfmoon TC Parameters",416996,,7400,"2S Halfmoon E",44750,34357_045_2-S_HM_EE,,34357_045_2-S_HM_EE,4.328
6434896,9160,"Tracker Halfmoon TC Parameters",417140,,7420,"2S Halfmoon W",44753,34357_045_2-S_HM_WW,,34357_045_2-S_HM_WW,3.113
19691279,9160,"Tracker Halfmoon TC Parameters",1809629,,7480,"PS-s Halfmoon E",45676,34341_024_PSS_HM_EE,,34341_024_PSS_HM_EE,3.706
19744334,9160,"Tracker Halfmoon TC Parameters",1811075,,7500,"PS-s Halfmoon W",45691,34341_024_PSS_HM_WW,,34341_024_PSS_HM_WW,3.791
19744325,9160,"Tracker Halfmoon TC Parameters",1809974,,7480,"PS-s Halfmoon E",45692,34341_026_PSS_HM_EE,,34341_026_PSS_HM_EE,3.857
19744323,9160,"Tracker Halfmoon TC Parameters",1809758,,7500,"PS-s Halfmoon W",45697,34341_026_PSS_HM_WW,,34341_026_PSS_HM_WW,3.879
19691262,9160,"Tracker Halfmoon TC Parameters",1807847,,7480,"PS-s Halfmoon E",45736,34341_031_PSS_HM_EE,,34341_031_PSS_HM_EE,3.909
19691274,9160,"Tracker Halfmoon TC Parameters",1809014,,7500,"PS-s Halfmoon W",45751,34341_031_PSS_HM_WW,,34341_031_PSS_HM_WW,3.948
19744326,9160,"Tracker Halfmoon TC Parameters",1810043,,7480,"PS-s Halfmoon E",45752,34341_032_PSS_HM_EE,,34341_032_PSS_HM_EE,3.896
19405365,9160,"Tracker Halfmoon TC Parameters",1797115,,7400,"2S Halfmoon E",44790,34359_001_2-S_HM_EE,,34359_001_2-S_HM_EE,3.204
19346333,9160,"Tracker Halfmoon TC Parameters",1795582,,7420,"2S Halfmoon W",44793,34359_001_2-S_HM_WW,,34359_001_2-S_HM_WW,4.06
19346329,9160,"Tracker Halfmoon TC Parameters",1795312,,7400,"2S Halfmoon E",44798,34359_003_2-S_HM_EE,,34359_003_2-S_HM_EE,3.327
19346326,9160,"Tracker Halfmoon TC Parameters",1794811,,7420,"2S Halfmoon W",44811,34359_003_2-S_HM_WW,,34359_003_2-S_HM_WW,4.028
19691277,9160,"Tracker Halfmoon TC Parameters",1809311,,7500,"PS-s Halfmoon W",45757,34341_032_PSS_HM_WW,,34341_032_PSS_HM_WW,3.951
19744327,9160,"Tracker Halfmoon TC Parameters",1810379,,7480,"PS-s Halfmoon E",45790,34341_035_PSS_HM_EE,,34341_035_PSS_HM_EE,3.901
19744338,9160,"Tracker Halfmoon TC Parameters",1811273,,7500,"PS-s Halfmoon W",45795,34341_035_PSS_HM_WW,,34341_035_PSS_HM_WW,3.88
19744329,9160,"Tracker Halfmoon TC Parameters",1810643,,7480,"PS-s Halfmoon E",45796,34341_036_PSS_HM_EE,,34341_036_PSS_HM_EE,3.884
19744333,9160,"Tracker Halfmoon TC Parameters",1810964,,7500,"PS-s Halfmoon W",45811,34341_036_PSS_HM_WW,,34341_036_PSS_HM_WW,3.91
19744336,9160,"Tracker Halfmoon TC Parameters",1811150,,7480,"PS-s Halfmoon E",45818,34341_038_PSS_HM_EE,,34341_038_PSS_HM_EE,3.913
19691260,9160,"Tracker Halfmoon TC Parameters",1807586,,7500,"PS-s Halfmoon W",45833,34341_038_PSS_HM_WW,,34341_038_PSS_HM_WW,3.942
6526120,9160,"Tracker Halfmoon TC Parameters",419022,,7420,"2S Halfmoon W",42819,34352_038_2-S_HM_WW,,34352_038_2-S_HM_WW,3.45
6511000,9160,"Tracker Halfmoon TC Parameters",418596,,7400,"2S Halfmoon E",42834,34352_040_2-S_HM_EE,,34352_040_2-S_HM_EE,4.158
9548772,9160,"Tracker Halfmoon TC Parameters",832086,,7400,"2S Halfmoon E",25884,34330_003_2-S_HM_EE,,34330_003_2-S_HM_EE,
9594030,9160,"Tracker Halfmoon TC Parameters",833181,,7400,"2S Halfmoon E",25884,34330_003_2-S_HM_EE,,34330_003_2-S_HM_EE,
9664847,9160,"Tracker Halfmoon TC Parameters",835896,,7400,"2S Halfmoon E",25884,34330_003_2-S_HM_EE,,34330_003_2-S_HM_EE,
9614370,9160,"Tracker Halfmoon TC Parameters",833856,,7400,"2S Halfmoon E",25884,34330_003_2-S_HM_EE,,34330_003_2-S_HM_EE,
9548768,9160,"Tracker Halfmoon TC Parameters",831819,,7420,"2S Halfmoon W",25887,34330_003_2-S_HM_WW,,34330_003_2-S_HM_WW,
9548771,9160,"Tracker Halfmoon TC Parameters",831963,,7420,"2S Halfmoon W",25887,34330_003_2-S_HM_WW,,34330_003_2-S_HM_WW,
9664845,9160,"Tracker Halfmoon TC Parameters",835791,,7420,"2S Halfmoon W",25887,34330_003_2-S_HM_WW,,34330_003_2-S_HM_WW,
9614364,9160,"Tracker Halfmoon TC Parameters",833637,,7420,"2S Halfmoon W",25887,34330_003_2-S_HM_WW,,34330_003_2-S_HM_WW,
9548767,9160,"Tracker Halfmoon TC Parameters",831804,,7400,"2S Halfmoon E",25888,34330_004_2-S_HM_EE,,34330_004_2-S_HM_EE,
9594021,9160,"Tracker Halfmoon TC Parameters",832833,,7400,"2S Halfmoon E",25888,34330_004_2-S_HM_EE,,34330_004_2-S_HM_EE,
9638934,9160,"Tracker Halfmoon TC Parameters",834840,,7400,"2S Halfmoon E",25888,34330_004_2-S_HM_EE,,34330_004_2-S_HM_EE,
9614368,9160,"Tracker Halfmoon TC Parameters",833751,,7400,"2S Halfmoon E",25888,34330_004_2-S_HM_EE,,34330_004_2-S_HM_EE,
9594022,9160,"Tracker Halfmoon TC Parameters",832860,,7420,"2S Halfmoon W",25891,34330_004_2-S_HM_WW,,34330_004_2-S_HM_WW,
9521167,9160,"Tracker Halfmoon TC Parameters",830826,,7420,"2S Halfmoon W",25891,34330_004_2-S_HM_WW,,34330_004_2-S_HM_WW,
9638937,9160,"Tracker Halfmoon TC Parameters",834987,,7420,"2S Halfmoon W",25891,34330_004_2-S_HM_WW,,34330_004_2-S_HM_WW,
9614362,9160,"Tracker Halfmoon TC Parameters",833574,,7420,"2S Halfmoon W",25891,34330_004_2-S_HM_WW,,34330_004_2-S_HM_WW,
9521164,9160,"Tracker Halfmoon TC Parameters",830520,,7400,"2S Halfmoon E",25892,34330_005_2-S_HM_EE,,34330_005_2-S_HM_EE,
9664857,9160,"Tracker Halfmoon TC Parameters",836370,,7400,"2S Halfmoon E",25892,34330_005_2-S_HM_EE,,34330_005_2-S_HM_EE,
9614365,9160,"Tracker Halfmoon TC Parameters",833679,,7400,"2S Halfmoon E",25892,34330_005_2-S_HM_EE,,34330_005_2-S_HM_EE,
9594039,9160,"Tracker Halfmoon TC Parameters",833403,,7400,"2S Halfmoon E",25892,34330_005_2-S_HM_EE,,34330_005_2-S_HM_EE,
9548773,9160,"Tracker Halfmoon TC Parameters",832245,,7420,"2S Halfmoon W",25895,34330_005_2-S_HM_WW,,34330_005_2-S_HM_WW,
9594028,9160,"Tracker Halfmoon TC Parameters",833115,,7420,"2S Halfmoon W",25895,34330_005_2-S_HM_WW,,34330_005_2-S_HM_WW,
9638931,9160,"Tracker Halfmoon TC Parameters",834741,,7420,"2S Halfmoon W",25895,34330_005_2-S_HM_WW,,34330_005_2-S_HM_WW,
9638929,9160,"Tracker Halfmoon TC Parameters",834642,,7420,"2S Halfmoon W",25895,34330_005_2-S_HM_WW,,34330_005_2-S_HM_WW,
9548766,9160,"Tracker Halfmoon TC Parameters",831759,,7400,"2S Halfmoon E",25896,34330_006_2-S_HM_EE,,34330_006_2-S_HM_EE,
9638935,9160,"Tracker Halfmoon TC Parameters",834894,,7400,"2S Halfmoon E",25896,34330_006_2-S_HM_EE,,34330_006_2-S_HM_EE,
9664854,9160,"Tracker Halfmoon TC Parameters",836295,,7400,"2S Halfmoon E",25896,34330_006_2-S_HM_EE,,34330_006_2-S_HM_EE,
9594033,9160,"Tracker Halfmoon TC Parameters",833310,,7400,"2S Halfmoon E",25896,34330_006_2-S_HM_EE,,34330_006_2-S_HM_EE,
9594026,9160,"Tracker Halfmoon TC Parameters",833007,,7420,"2S Halfmoon W",25899,34330_006_2-S_HM_WW,,34330_006_2-S_HM_WW,
9664858,9160,"Tracker Halfmoon TC Parameters",836391,,7420,"2S Halfmoon W",25899,34330_006_2-S_HM_WW,,34330_006_2-S_HM_WW,
9664841,9160,"Tracker Halfmoon TC Parameters",835266,,7420,"2S Halfmoon W",25899,34330_006_2-S_HM_WW,,34330_006_2-S_HM_WW,
9594032,9160,"Tracker Halfmoon TC Parameters",833301,,7420,"2S Halfmoon W",25899,34330_006_2-S_HM_WW,,34330_006_2-S_HM_WW,
9521163,9160,"Tracker Halfmoon TC Parameters",830433,,7400,"2S Halfmoon E",25900,34330_007_2-S_HM_EE,,34330_007_2-S_HM_EE,
9664848,9160,"Tracker Halfmoon TC Parameters",835929,,7400,"2S Halfmoon E",25900,34330_007_2-S_HM_EE,,34330_007_2-S_HM_EE,
9638924,9160,"Tracker Halfmoon TC Parameters",834480,,7400,"2S Halfmoon E",25900,34330_007_2-S_HM_EE,,34330_007_2-S_HM_EE,
9594037,9160,"Tracker Halfmoon TC Parameters",833382,,7400,"2S Halfmoon E",25900,34330_007_2-S_HM_EE,,34330_007_2-S_HM_EE,
9594020,9160,"Tracker Halfmoon TC Parameters",832830,,7420,"2S Halfmoon W",25903,34330_007_2-S_HM_WW,,34330_007_2-S_HM_WW,
9638922,9160,"Tracker Halfmoon TC Parameters",834417,,7420,"2S Halfmoon W",25903,34330_007_2-S_HM_WW,,34330_007_2-S_HM_WW,
9594031,9160,"Tracker Halfmoon TC Parameters",833298,,7420,"2S Halfmoon W",25903,34330_007_2-S_HM_WW,,34330_007_2-S_HM_WW,
9614377,9160,"Tracker Halfmoon TC Parameters",834207,,7420,"2S Halfmoon W",25903,34330_007_2-S_HM_WW,,34330_007_2-S_HM_WW,
19635233,9160,"Tracker Halfmoon TC Parameters",1806989,,7480,"PS-s Halfmoon E",29960,34340_001_PSS_HM_EE,,34340_001_PSS_HM_EE,3.906
19581875,9160,"Tracker Halfmoon TC Parameters",1804640,,7500,"PS-s Halfmoon W",29965,34340_001_PSS_HM_WW,,34340_001_PSS_HM_WW,3.937
19581872,9160,"Tracker Halfmoon TC Parameters",1804493,,7480,"PS-s Halfmoon E",29966,34340_002_PSS_HM_EE,,34340_002_PSS_HM_EE,3.962
19635229,9160,"Tracker Halfmoon TC Parameters",1806632,,7500,"PS-s Halfmoon W",29971,34340_002_PSS_HM_WW,,34340_002_PSS_HM_WW,3.989
19581867,9160,"Tracker Halfmoon TC Parameters",1803977,,7480,"PS-s Halfmoon E",29972,34340_003_PSS_HM_EE,,34340_003_PSS_HM_EE,3.927
19581860,9160,"Tracker Halfmoon TC Parameters",1803305,,7500,"PS-s Halfmoon W",29977,34340_003_PSS_HM_WW,,34340_003_PSS_HM_WW,3.964
19581871,9160,"Tracker Halfmoon TC Parameters",1804418,,7480,"PS-s Halfmoon E",29978,34340_004_PSS_HM_EE,,34340_004_PSS_HM_EE,3.847
19581868,9160,"Tracker Halfmoon TC Parameters",1804136,,7500,"PS-s Halfmoon W",29983,34340_004_PSS_HM_WW,,34340_004_PSS_HM_WW,3.933
9548762,9160,"Tracker Halfmoon TC Parameters",831477,,7400,"2S Halfmoon E",25928,34330_015_2-S_HM_EE,,34330_015_2-S_HM_EE,
9548763,9160,"Tracker Halfmoon TC Parameters",831582,,7400,"2S Halfmoon E",25928,34330_015_2-S_HM_EE,,34330_015_2-S_HM_EE,
9638932,9160,"Tracker Halfmoon TC Parameters",834765,,7400,"2S Halfmoon E",25928,34330_015_2-S_HM_EE,,34330_015_2-S_HM_EE,
9638920,9160,"Tracker Halfmoon TC Parameters",834369,,7400,"2S Halfmoon E",25928,34330_015_2-S_HM_EE,,34330_015_2-S_HM_EE,
9521160,9160,"Tracker Halfmoon TC Parameters",830340,,7420,"2S Halfmoon W",25931,34330_015_2-S_HM_WW,,34330_015_2-S_HM_WW,
